event_id,mag,lat,lon,dist,pga,mmi,mmi_roman
eq25,4.0,19.844,99.711,34.42,0.003120980938937601,4.0,IV
eq25,4.0,19.72,99.288,35.39,0.002963880178088668,3.0,III
eq25,4.0,19.239,99.476,37.31,0.002683612217114456,2.0,II
eq25,4.0,19.2,99.506,40.72,0.002231247889789153,3.0,III
eq25,4.0,19.2,99.506,40.72,0.002231247889789153,4.0,IV
eq25,4.0,19.886,99.832,44.88,0.001884868808644474,3.0,III
eq25,4.0,19.272,99.276,45.19,0.001884868808644474,2.0,II
eq25,4.0,19.158,99.485,45.8,0.001810904196962465,4.0,IV
eq25,4.0,19.158,99.485,45.8,0.001810904196962465,3.0,III
eq25,4.0,19.151,99.698,47.15,0.00174119820353251,4.0,IV
eq25,4.0,19.841,99.218,49.1,0.001613274045166469,2.0,II
eq25,4.0,19.9,99.172,57.04,0.001218927240691401,3.0,III
eq25,4.0,19.288,98.88,79.36,0.0006455503631873375,2.0,II
eq25,4.0,18.895,99.008,95.27,0.0004363279153205965,4.0,IV
eq25,4.0,18.947,98.868,101.11,0.0003801805337245918,2.0,II
eq25,4.0,18.755,99.007,107.87,0.0003252662144473341,4.0,IV
eq25,4.0,18.397,99.351,131.53,0.000195964484870307,2.0,II
eq25,4.0,18.672,97.842,207.6,4.556372888719639e-05,2.0,II
eq25,4.0,18.066,98.337,211.48,4.312086031487225e-05,2.0,II
eq26,4.0,19.15,99.617,11.15,0.01436513406893877,3.0,III
eq26,4.0,19.151,99.592,11.74,0.01270263970351749,2.0,II
eq26,4.0,19.357,99.594,12.48,0.01270263970351749,4.0,IV
eq26,4.0,19.127,99.709,15.99,0.00823580494703231,4.0,IV
eq26,4.0,19.272,99.441,20.01,0.005741574916710009,4.0,IV
eq26,4.0,19.028,99.894,37.08,0.001973806139415662,4.0,IV
eq26,4.0,19.096,99.286,39.94,0.001715830504649083,4.0,IV
eq26,4.0,19.61,99.518,41.7,0.001571161141302072,4.0,IV
eq26,4.0,19.244,99.111,54.46,0.0009917077418405927,2.0,II
eq26,4.0,19.293,99.096,56.23,0.0009267227979518989,4.0,IV
eq26,4.0,18.842,99.033,77.49,0.0005002326573581575,3.0,III
eq26,4.0,18.809,99.0,82.45,0.0004397376021224221,4.0,IV
eq26,4.0,18.802,99.0,82.84,0.0004287972800445579,4.0,IV
eq26,4.0,20.04,99.877,91.6,0.0003443612768396033,4.0,IV
eq26,4.0,20.083,99.804,94.45,0.0003285090859817217,4.0,IV
eq27,4.0,15.157,98.45,5.8,0.03696963443263785,3.0,III
eq27,4.0,15.156,98.451,5.9,0.03696963443263785,4.0,IV
eq27,4.0,15.155,98.454,6.3,0.03696963443263785,4.0,IV
eq27,4.0,15.151,98.454,6.6,0.031238002631523803,4.0,IV
eq28,3.9,20.006,99.817,42.26,0.00202518848121823,2.0,II
eq28,3.9,20.197,99.898,65.11,0.000898765621469205,4.0,IV
eq3,4.9,19.223,99.626,3.08,0.2218496156133161,7.0,VII
eq3,4.9,19.302,99.619,5.83,0.13456353877994945,7.0,VII
eq3,4.9,19.176,99.616,8.2,0.10161942928782508,7.0,VII
eq3,4.9,19.175,99.65,8.91,0.08939741675903688,7.0,VII
eq3,4.9,19.147,99.617,11.49,0.0706194978352912,4.0,IV
eq3,4.9,19.364,99.503,17.65,0.03632871371692105,4.0,IV
eq3,4.9,19.501,99.646,28.1,0.018482750394394152,4.0,IV
eq3,4.9,19.201,99.896,29.5,0.016561304890168174,2.0,II
eq3,4.9,19.167,99.904,31.25,0.01571524956234962,4.0,IV
eq3,4.9,19.166,99.916,32.47,0.014935061427993931,4.0,IV
eq3,4.9,19.535,99.742,34.17,0.013546312589386602,4.0,IV
eq3,4.9,19.179,99.286,36.01,0.012350613979234405,4.0,IV
eq3,4.9,19.031,99.891,37.43,0.011814024560870877,3.0,III
eq3,4.9,19.031,99.891,37.43,0.011814024560870877,4.0,IV
eq3,4.9,19.645,99.529,44.97,0.008583418971673517,2.0,II
eq3,4.9,19.183,98.951,70.78,0.003981959079550263,4.0,IV
eq3,4.9,19.882,99.807,73.02,0.0037919415495358054,2.0,II
eq3,4.9,18.908,99.027,73.1,0.0037919415495358054,4.0,IV
eq3,4.9,18.982,98.978,73.85,0.003701700433947578,4.0,IV
eq3,4.9,19.892,99.82,74.45,0.003701700433947578,4.0,IV
eq3,4.9,18.895,99.011,75.27,0.0036144377460123043,4.0,IV
eq3,4.9,18.89,99.002,76.31,0.003530015013343542,2.0,II
eq3,4.9,19.919,99.885,79.45,0.003292524277648604,3.0,III
eq3,4.9,18.795,99.033,79.84,0.003218235846407851,3.0,III
eq3,4.9,18.783,99.039,80.16,0.003218235846407851,4.0,IV
eq3,4.9,18.798,99.025,80.3,0.003218235846407851,4.0,IV
eq3,4.9,18.789,99.026,80.81,0.0031462095481481493,4.0,IV
eq3,4.9,18.766,99.037,81.62,0.003076349086383702,4.0,IV
eq3,4.9,18.782,99.011,82.54,0.003008563565996157,4.0,IV
eq3,4.9,18.749,99.039,82.68,0.003008563565996157,2.0,II
eq3,4.9,18.807,98.986,82.93,0.003008563565996157,4.0,IV
eq3,4.9,18.805,98.985,83.19,0.003008563565996157,3.0,III
eq3,4.9,18.797,98.976,84.43,0.0029427671246361497,3.0,III
eq3,4.9,18.762,98.995,85.23,0.002878878593157002,3.0,III
eq3,4.9,18.796,98.953,86.45,0.002816821182516183,4.0,IV
eq3,4.9,18.611,99.031,94.31,0.0023783031243142945,4.0,IV
eq3,4.9,18.359,99.513,99.7,0.0021055886056776103,4.0,IV
eq3,4.9,20.101,100.403,125.45,0.001310391617282707,2.0,II
eq3,4.9,18.095,98.59,168.06,0.0006230508924649384,4.0,IV
eq30,3.9,16.011,98.742,10.81,0.0130802517469499,3.0,III
eq31,3.9,18.509,98.354,16.1,0.006087563434209891,2.0,II
eq31,3.9,19.362,98.437,90.51,0.00025800423045151604,4.0,IV
eq32,3.9,18.32,100.71,17.03,0.00612268839732926,4.0,IV
eq32,3.9,18.3,100.67,21.02,0.00432412457573769,4.0,IV
eq32,3.9,18.63,100.51,48.96,0.000963994861637022,3.0,III
eq32,3.9,18.67,100.54,49.3,0.000963994861637022,4.0,IV
eq32,3.9,18.65,100.71,37.79,0.00153073583912507,4.0,IV
eq33,3.9,17.482,98.074,3.19,0.041063208808583294,2.0,II
eq33,3.9,17.448,98.207,15.1,0.006735708529457482,2.0,II
eq34,3.9,17.616,101.727,5.12,0.03318075137829195,7.0,VII
eq34,3.9,17.579,101.735,7.86,0.01987797729485512,2.0,II
eq34,3.9,17.602,101.601,8.8,0.01713965356393021,2.0,II
eq34,3.9,17.544,101.71,9.7,0.01491284907297397,2.0,II
eq34,3.9,17.544,101.71,9.7,0.01491284907297397,4.0,IV
eq34,3.9,17.539,101.651,10.19,0.01491284907297397,4.0,IV
eq34,3.9,17.539,101.719,10.58,0.01308025174694987,3.0,III
eq34,3.9,17.527,101.707,11.36,0.01308025174694987,2.0,II
eq34,3.9,17.529,101.779,15.02,0.008266597565339288,2.0,II
eq34,3.9,17.494,101.732,15.68,0.007471142322148714,2.0,II
eq34,3.9,17.488,101.714,15.8,0.007471142322148714,4.0,IV
eq34,3.9,17.488,101.718,15.91,0.007471142322148714,4.0,IV
eq34,3.9,17.601,101.849,18.13,0.006183786649310049,2.0,II
eq35,3.8,7.956,98.521,7.39,0.0451468872100876,4.0,IV
eq35,3.8,7.882,98.405,12.68,0.01979905020156313,2.0,II
eq35,3.8,7.89,98.403,12.88,0.01979905020156313,4.0,IV
eq35,3.8,7.871,98.396,13.79,0.01769857796255287,4.0,IV
eq35,3.8,7.909,98.388,14.73,0.01590730664677821,2.0,II
eq35,3.8,7.937,98.392,15.02,0.01590730664677821,4.0,IV
eq35,3.8,7.919,98.381,15.6,0.01436871810277465,2.0,II
eq35,3.8,7.911,98.372,16.48,0.01436871810277465,4.0,IV
eq35,3.8,7.941,98.379,16.56,0.01303845818035705,4.0,IV
eq35,3.8,7.951,98.381,16.7,0.01303845818035705,4.0,IV
eq35,3.8,7.931,98.366,17.57,0.01188135139279833,3.0,III
eq35,3.8,7.899,98.359,17.77,0.01188135139279833,4.0,IV
eq35,3.8,7.958,98.371,18.01,0.01188135139279833,4.0,IV
eq35,3.8,7.946,98.363,18.34,0.01188135139279833,3.0,III
eq35,3.8,7.946,98.363,18.34,0.01188135139279833,2.0,II
eq35,3.8,7.946,98.363,18.34,0.01188135139279833,4.0,IV
eq35,3.8,7.993,98.382,19.08,0.01086923234552958,4.0,IV
eq35,3.8,7.857,98.347,19.39,0.01086923234552958,3.0,III
eq35,3.8,7.881,98.34,19.83,0.009979349023712978,4.0,IV
eq35,3.8,7.898,98.335,20.34,0.009979349023712978,4.0,IV
eq35,3.8,7.895,98.334,20.46,0.009979349023712978,4.0,IV
eq35,3.8,7.859,98.335,20.64,0.009193172464196058,2.0,II
eq35,3.8,7.822,98.341,21.13,0.009193172464196058,2.0,II
eq35,3.8,7.919,98.316,22.72,0.007873767229207206,2.0,II
eq35,3.8,7.8,98.329,23.25,0.007873767229207206,4.0,IV
eq35,3.8,7.878,98.308,23.42,0.007873767229207206,4.0,IV
eq35,3.8,7.849,98.301,24.51,0.006818046412155276,2.0,II
eq35,3.8,7.956,98.275,27.95,0.005592047903444107,2.0,II
eq35,3.8,7.998,98.275,29.51,0.004950279858035004,2.0,II
eq35,3.8,7.886,98.245,30.31,0.004950279858035004,2.0,II
eq35,3.8,8.105,98.303,33.84,0.003960403283515556,4.0,IV
eq35,3.8,7.727,98.213,38.38,0.003242291222969724,4.0,IV
eq35,3.8,7.727,98.213,38.4,0.003242291222969724,3.0,III
eq35,3.8,7.727,98.213,38.4,0.003242291222969724,2.0,II
eq35,3.8,7.727,98.213,38.4,0.003242291222969724,4.0,IV
eq35,3.8,7.9,98.108,45.39,0.002384657967515285,4.0,IV
eq35,3.8,7.9,98.108,45.39,0.002384657967515285,2.0,II
eq35,3.8,7.839,97.78,81.73,0.0007529051705488906,3.0,III
eq36,3.8,17.615,101.693,2.15,0.05003223849022884,4.0,IV
eq36,3.8,17.561,101.708,5.29,0.02567697137187523,4.0,IV
eq36,3.8,17.545,101.702,6.5,0.02132875266704062,4.0,IV
eq36,3.8,17.544,101.71,7.04,0.01796313018554359,4.0,IV
eq36,3.8,17.539,101.719,7.98,0.01531009495664378,3.0,III
eq36,3.8,17.536,101.719,8.24,0.01531009495664378,4.0,IV
eq36,3.8,17.515,101.649,10.03,0.01146061429167175,3.0,III
eq36,3.8,17.509,101.721,11.01,0.0100430442989367,4.0,IV
eq36,3.8,17.582,101.567,12.13,0.0088654364585386,4.0,IV
eq36,3.8,17.641,101.571,12.43,0.0088654364585386,4.0,IV
eq36,3.8,17.709,101.651,12.5,0.0088654364585386,4.0,IV
eq36,3.8,17.488,101.72,13.19,0.00787768411730775,4.0,IV
eq36,3.8,17.492,101.733,13.29,0.00787768411730775,4.0,IV
eq36,3.8,17.485,101.642,13.37,0.00787768411730775,7.0,VII
eq36,3.8,17.485,101.725,13.63,0.007041944188995893,4.0,IV
eq36,3.8,17.453,101.732,17.27,0.005187766780523182,4.0,IV
eq36,3.8,17.766,101.701,18.58,0.004324671039469661,4.0,IV
eq36,3.8,17.68,101.495,21.56,0.003380205533126109,4.0,IV
eq36,3.8,17.544,101.38,32.38,0.001756102533140275,4.0,IV
eq36,3.8,17.625,101.09,62.58,0.0005062690286906633,4.0,IV
eq36,3.8,17.292,101.065,73.71,0.0003693744224083767,4.0,IV
eq37,3.8,19.307,97.964,18.4,0.005237111265280767,3.0,III
eq4,4.8,15.146,98.448,15.31,0.04009397540632255,2.0,II
eq4,4.8,15.147,98.436,15.66,0.03658346494534372,4.0,IV
eq4,4.8,15.128,98.346,18.66,0.02842042477096325,3.0,III
eq4,4.8,15.128,98.346,18.66,0.02842042477096325,4.0,IV
eq4,4.8,14.859,98.621,23.33,0.02119808732436798,2.0,II
eq4,4.8,14.859,98.621,23.33,0.02119808732436798,4.0,IV
eq4,4.8,14.799,98.597,27.1,0.01644316625534117,3.0,III
eq4,4.8,15.257,98.537,28.37,0.01551031357482614,2.0,II
eq4,4.8,15.257,98.537,28.37,0.01551031357482614,4.0,IV
eq4,4.8,15.257,98.537,28.37,0.01551031357482614,3.0,III
eq4,4.8,14.734,98.654,36.5,0.01029926446623376,4.0,IV
eq41,3.7,20.434,99.884,218.56,1.1315887223091093e-05,5.0,V
eq42,3.7,19.31,99.78,6.44,0.0162194850524538,3.0,III
eq42,3.7,19.38,99.78,11.66,0.00670075298696183,4.0,IV
eq42,3.7,19.38,99.79,11.71,0.00670075298696183,4.0,IV
eq43,3.7,19.655,99.542,9.72,0.00867563252541549,4.0,IV
eq43,3.7,19.642,99.525,9.87,0.00867563252541549,2.0,II
eq43,3.7,19.623,99.493,10.86,0.007596345339711987,3.0,III
eq43,3.7,19.577,99.491,15.99,0.004311338381721408,3.0,III
eq43,3.7,19.849,99.211,31.64,0.0013185447507575846,3.0,III
eq43,3.7,19.823,99.763,31.73,0.0013185447507575846,2.0,II
eq43,3.7,19.535,99.742,34.31,0.0011827877626511367,3.0,III
eq43,3.7,19.535,99.742,34.31,0.0011827877626511367,4.0,IV
eq43,3.7,19.883,99.194,35.02,0.0011227119788792812,2.0,II
eq43,3.7,19.913,99.179,38.11,0.0009678126821925577,4.0,IV
eq43,3.7,20.032,99.271,40.99,0.0008431224504094957,2.0,II
eq43,3.7,19.891,99.838,41.97,0.0008069132482817915,4.0,IV
eq43,3.7,19.909,99.834,42.62,0.000772998470359236,4.0,IV
eq43,3.7,19.454,99.041,54.63,0.0004904924322301488,3.0,III
eq44,3.7,19.239,99.632,5.58,0.0209515640622844,7.0,VII
eq44,3.7,19.336,99.635,8.71,0.0129053564461412,7.0,VII
eq44,3.7,19.153,99.591,12.98,0.0076863093798366,7.0,VII
eq44,3.7,19.158,99.649,13.92,0.00686682308646145,7.0,VII
eq44,3.7,19.15,99.674,15.93,0.00616853233222664,7.0,VII
eq44,3.7,18.977,99.6,32.57,0.0016119447084011,7.0,VII
eq45,3.7,14.888,99.376,21.38,0.0023611498548724904,4.0,IV
eq45,3.7,14.947,99.411,25.84,0.00163337010185141,4.0,IV
eq45,3.7,14.76,98.749,48.36,0.0005417662534256028,4.0,IV
eq45,3.7,14.172,99.234,80.51,0.00019719241630707202,4.0,IV
eq46,3.7,18.041,99.906,2.12,0.03464754785480017,4.0,IV
eq46,3.7,18.037,99.811,7.92,0.01048221055037783,4.0,IV
eq46,3.7,18.076,99.82,8.03,0.01048221055037783,4.0,IV
eq46,3.7,17.947,99.92,11.08,0.006856980985416287,4.0,IV
eq46,3.7,18.05,99.773,11.98,0.006048558058487465,4.0,IV
eq46,3.7,18.14,99.821,12.98,0.005371143046646472,3.0,III
eq46,3.7,17.986,100.052,18.57,0.002940257471411734,4.0,IV
eq46,3.7,18.161,100.009,18.62,0.002940257471411734,4.0,IV
eq46,3.7,17.989,99.712,19.23,0.002940257471411734,4.0,IV
eq46,3.7,18.149,99.737,19.87,0.002698590369854265,4.0,IV
eq46,3.7,18.085,100.106,23.73,0.001976475991789242,4.0,IV
eq46,3.7,18.148,100.15,30.33,0.001335375544420129,4.0,IV
eq46,3.7,18.172,100.184,34.72,0.001013436639199213,4.0,IV
eq46,3.7,17.839,100.236,43.31,0.0006977613017801692,4.0,IV
eq47,3.7,8.717,98.43,3.5,0.0227791206808336,4.0,IV
eq47,3.7,8.78,98.431,3.8,0.02277912068083364,4.0,IV
eq47,3.7,8.699,98.44,5.3,0.01858179403179004,3.0,III
eq47,3.7,8.713,98.397,5.8,0.01540994839446795,4.0,IV
eq47,3.7,8.704,98.404,6.1,0.01540994839446795,4.0,IV
eq47,3.7,8.687,98.407,7.5,0.01103287648903233,3.0,III
eq47,3.7,8.788,98.369,8.9,0.009491934647745136,3.0,III
eq47,3.7,8.838,98.462,10.4,0.008242619853445625,3.0,III
eq47,3.7,8.815,98.366,10.9,0.007217201365699915,4.0,IV
eq47,3.7,8.832,98.36,12.8,0.005653307339494256,4.0,IV
eq47,3.7,8.868,98.344,17.0,0.003715272596761156,4.0,IV
eq47,3.7,8.859,98.322,17.8,0.003384170916519373,4.0,IV
eq47,3.7,8.598,98.369,18.3,0.003384170916519373,3.0,III
eq47,3.7,8.764,98.265,19.0,0.003094719131249545,2.0,II
eq47,3.7,8.864,98.301,19.9,0.002840356440275944,3.0,III
eq47,3.7,8.703,98.262,20.0,0.002840356440275944,3.0,III
eq47,3.7,8.565,98.431,20.2,0.002840356440275944,4.0,IV
eq47,3.7,8.744,98.253,20.3,0.002840356440275944,2.0,II
eq47,3.7,8.743,98.253,20.3,0.002840356440275944,3.0,III
eq47,3.7,8.665,98.252,22.3,0.002416506215520469,2.0,II
eq47,3.7,9.149,98.357,45.5,0.0006490829333199675,4.0,IV
eq5,4.7,19.362,98.435,13.88,0.03539538171972133,4.0,IV
eq5,4.7,19.525,98.281,17.92,0.02457386205063688,4.0,IV
eq5,4.7,19.3,97.969,54.25,0.004064426696936892,4.0,IV
eq5,4.7,19.288,97.961,55.52,0.0038163731323561,4.0,IV
eq5,4.7,18.972,98.724,64.12,0.003019019250878362,2.0,II
eq5,4.7,18.848,98.565,71.99,0.002441621188521403,4.0,IV
eq5,4.7,18.78,98.436,78.52,0.002055312971322739,4.0,IV
eq5,4.7,18.838,98.89,85.8,0.001746967316994074,3.0,III
eq5,4.7,18.82,98.86,85.84,0.001746967316994074,4.0,IV
eq5,4.7,18.82,98.86,85.84,0.001746967316994074,3.0,III
eq5,4.7,18.79,98.838,87.61,0.001670163571543177,4.0,IV
eq5,4.7,18.895,99.009,88.32,0.001670163571543177,4.0,IV
eq5,4.7,18.806,98.916,90.23,0.001597669338360967,4.0,IV
eq5,4.7,18.827,98.959,90.9,0.001562935664929115,2.0,II
eq5,4.7,18.853,99.024,92.85,0.001496307792447824,4.0,IV
eq5,4.7,18.811,98.982,93.77,0.001464344144748535,4.0,IV
eq5,4.7,18.791,98.953,93.82,0.001464344144748535,4.0,IV
eq5,4.7,18.808,98.979,93.83,0.001464344144748535,3.0,III
eq5,4.7,18.812,98.988,94.05,0.001464344144748535,4.0,IV
eq5,4.7,18.816,98.998,94.29,0.001464344144748535,3.0,III
eq5,4.7,18.779,98.948,94.56,0.001433237194799902,4.0,IV
eq5,4.7,18.806,98.988,94.62,0.001433237194799902,4.0,IV
eq5,4.7,18.815,99.002,94.63,0.001433237194799902,2.0,II
eq5,4.7,18.794,98.977,94.96,0.001433237194799902,4.0,IV
eq5,4.7,18.797,98.995,95.82,0.001402956273623639,4.0,IV
eq5,4.7,18.807,99.017,96.38,0.001402956273623639,4.0,IV
eq5,4.7,18.784,98.989,96.64,0.00137347216262112,4.0,IV
eq5,4.7,18.797,99.019,97.4,0.00137347216262112,4.0,IV
eq5,4.7,18.791,99.014,97.53,0.001344757008412172,4.0,IV
eq5,4.7,18.791,99.014,97.53,0.001344757008412172,3.0,III
eq5,4.7,18.777,99.002,98.03,0.001344757008412172,4.0,IV
eq5,4.7,18.772,98.996,98.12,0.001344757008412172,4.0,IV
eq5,4.7,18.79,99.025,98.32,0.001344757008412172,4.0,IV
eq5,4.7,18.789,99.044,99.67,0.001289528512537392,2.0,II
eq5,4.7,18.72,99.04,105.56,0.001139768208509875,2.0,II
eq5,4.7,18.615,99.026,114.32,0.0009714075341059477,4.0,IV
eq5,4.7,18.592,99.008,115.64,0.0009340475546469907,4.0,IV
eq5,4.7,18.589,99.037,117.47,0.0009160024590320039,4.0,IV
eq5,4.7,18.54,98.954,117.93,0.0008983645627175274,2.0,II
eq5,4.7,18.334,98.691,130.6,0.0007014185864109411,4.0,IV
eq5,4.7,18.595,99.257,130.66,0.0007014185864109411,4.0,IV
eq5,4.7,18.575,99.451,146.3,0.0005324395446765062,4.0,IV
eq5,4.7,18.208,99.415,174.79,0.0003190831792767254,4.0,IV
eq5,4.7,18.192,99.403,175.61,0.0003136166944725629,4.0,IV
eq51,3.6,20.359,99.895,51.74,0.0003286567493787746,4.0,IV
eq51,3.6,120.407,99.885,56.84,0.00027666290687121864,6.0,VI
eq51,3.6,18.637,98.967,192.42,1.3756530789382472e-05,6.0,VI
eq53,3.6,18.79,100.786,43.35,0.0005170545376520964,4.0,IV
eq54,3.6,19.127,100.039,6.15,0.0134793431509173,2.0,II
eq54,3.6,19.102,100.074,1.72,0.0321469445553406,2.0,II
eq54,3.6,19.127,100.039,6.15,0.0134793431509173,3.0,III
eq54,3.6,19.197,99.936,19.46,0.00268442688474117,3.0,III
eq54,3.6,19.16,99.986,12.79,0.00491595942328444,4.0,IV
eq57,3.6,17.103,98.575,3.1,0.019385416568854612,2.0,II
eq58,3.6,15.873,98.815,13.49,0.00400557418649723,2.0,II
eq58,3.6,15.693,98.953,37.76,0.000647665984785012,2.0,II
eq59,3.6,19.733,99.7,20.99,0.0017554650015520331,4.0,IV
eq59,3.6,19.878,99.739,28.75,0.0010001042612444106,4.0,IV
eq59,3.6,19.92,99.851,41.33,0.0005359054978769879,4.0,IV
eq59,3.6,19.92,99.851,41.33,0.0005359054978769879,2.0,II
eq59,3.6,18.806,99.018,116.5,6.347810861072805e-05,4.0,IV
eq6,4.6,7.881,98.405,15.37,0.03118531142806335,4.0,IV
eq6,4.6,7.805,98.407,15.4,0.03118531142806335,4.0,IV
eq6,4.6,7.862,98.401,15.45,0.03118531142806335,2.0,II
eq6,4.6,7.9,98.403,16.2,0.02837487137381434,3.0,III
eq6,4.6,7.992,98.575,16.74,0.02592320991451688,3.0,III
eq6,4.6,7.886,98.392,16.86,0.02592320991451688,2.0,II
eq6,4.6,7.851,98.384,17.19,0.02592320991451688,3.0,III
eq6,4.6,7.878,98.382,17.8,0.02377304336545645,3.0,III
eq6,4.6,7.937,98.396,18.86,0.02187789900097373,4.0,IV
eq6,4.6,7.903,98.379,18.86,0.02187789900097373,4.0,IV
eq6,4.6,7.89,98.374,18.89,0.02187789900097373,4.0,IV
eq6,4.6,7.882,98.372,18.95,0.02187789900097373,4.0,IV
eq6,4.6,7.889,98.372,19.13,0.02187789900097373,2.0,II
eq6,4.6,7.83,98.341,22.04,0.01737479411683366,3.0,III
eq6,4.6,7.727,98.378,22.26,0.01737479411683366,4.0,IV
eq6,4.6,7.727,98.378,22.26,0.01737479411683366,2.0,II
eq6,4.6,7.822,98.339,22.32,0.01737479411683366,2.0,II
eq6,4.6,7.911,98.339,23.29,0.01618033931790515,4.0,IV
eq6,4.6,7.993,98.384,23.72,0.01510586533723969,4.0,IV
eq6,4.6,7.989,98.366,24.89,0.01413604749555624,4.0,IV
eq6,4.6,8.04,98.418,25.42,0.01413604749555624,2.0,II
eq6,4.6,7.985,98.355,25.62,0.01325788963663198,4.0,IV
eq6,4.6,7.982,98.352,25.65,0.01325788963663198,3.0,III
eq6,4.6,8.047,98.42,25.92,0.01325788963663198,2.0,II
eq6,4.6,7.992,98.348,26.6,0.01246031727665046,2.0,II
eq6,4.6,7.979,98.337,26.83,0.01246031727665046,4.0,IV
eq6,4.6,8.071,98.371,31.2,0.009904994190043785,3.0,III
eq6,4.6,8.007,98.297,32.25,0.00939176412264617,4.0,IV
eq6,4.6,8.011,98.841,37.89,0.007024592319368718,4.0,IV
eq60,3.6,19.683,99.533,7.76,0.0118172122345805,4.0,IV
eq61,3.6,19.675,99.13,3.51,0.014701106594332625,3.0,III
eq62,3.6,17.52,100.02,3.08,0.05458245206906612,4.0,IV
eq62,3.6,17.52,100.02,3.15,0.05458245206906612,4.0,IV
eq62,3.6,17.52,100.02,3.16,0.05458245206906612,4.0,IV
eq62,3.6,17.48,99.99,6.47,0.03012323752433972,4.0,IV
eq62,3.6,17.57,100.0,8.3,0.02175528184994143,4.0,IV
eq62,3.6,17.57,100.0,8.53,0.0187827031334356,4.0,IV
eq62,3.6,17.58,100.09,9.64,0.01636112934127953,3.0,III
eq62,3.6,17.58,100.09,9.65,0.01636112934127953,4.0,IV
eq62,3.6,17.62,100.09,13.8,0.01011973307084714,4.0,IV
eq62,3.6,17.63,100.09,14.87,0.009107103845466372,4.0,IV
eq62,3.6,17.68,100.01,20.04,0.005741574916710009,4.0,IV
eq62,3.6,17.71,100.06,22.39,0.004895161856153002,4.0,IV
eq62,3.6,17.74,100.21,31.52,0.002556322758161454,3.0,III
eq63,3.6,19.773,99.179,1.26,0.036486149888136726,3.0,III
eq63,3.6,19.802,99.161,3.51,0.017141848756813953,4.0,IV
eq63,3.6,19.78,99.13,3.99,0.017141848756813953,3.0,III
eq63,3.6,19.833,99.138,7.52,0.00825779111767448,4.0,IV
eq63,3.6,19.706,99.137,7.92,0.00825779111767448,4.0,IV
eq63,3.6,19.739,99.088,9.03,0.007097950023468479,4.0,IV
eq63,3.6,19.87,99.055,16.06,0.0030504565993276613,4.0,IV
eq63,3.6,19.492,99.958,88.43,0.00013567191681629058,3.0,III
eq64,3.6,19.729,99.676,2.93,0.01938541656885461,4.0,IV
eq64,3.6,19.772,99.676,3.02,0.01938541656885461,4.0,IV
eq64,3.6,19.714,99.715,4.61,0.01260076482279009,4.0,IV
eq64,3.6,19.694,99.712,6.49,0.01043492524487739,3.0,III
eq64,3.6,19.878,99.739,15.0,0.0030511788991,4.0,IV
eq64,3.6,19.688,99.564,15.19,0.0030511788991,3.0,III
eq64,3.6,19.842,99.809,15.82,0.002753550814636927,4.0,IV
eq64,3.6,19.863,99.833,19.34,0.002078127513632374,2.0,II
eq64,3.6,19.863,99.833,19.34,0.002078127513632374,4.0,IV
eq64,3.6,19.568,99.751,21.18,0.001755465001552033,4.0,IV
eq64,3.6,19.903,99.835,22.59,0.001501885468667198,4.0,IV
eq64,3.6,19.272,99.441,59.36,0.0002727814454941881,4.0,IV
eq67,3.5,18.35,100.374,6.2,0.007351175,2.0,II
eq7,4.5,19.383,99.397,4.3,0.10121787591940276,2.0,II
eq7,4.5,19.257,100.286,98.5,0.0008610151297822461,2.0,II
eq71,3.5,18.172,97.931,15.52,0.002247850133781134,3.0,III
eq71,3.5,18.181,97.928,15.52,0.002247850133781134,3.0,III
eq71,3.5,18.204,97.93,18.63,0.0016949274914299433,4.0,IV
eq71,3.5,18.146,97.923,18.63,0.0016949274914299433,3.0,III
eq71,3.5,18.186,97.935,18.63,0.0016949274914299433,4.0,IV
eq72,3.5,18.4,98.62,22.88,0.00142699298159597,4.0,IV
eq73,3.5,17.245,98.269,11.74,0.0030071533101657813,2.0,II
eq74,3.5,19.238,99.632,1.88,0.01764865313635544,4.0,IV
eq74,3.5,19.239,99.632,1.88,0.01764865313635544,2.0,II
eq74,3.5,19.239,99.632,1.88,0.01764865313635544,3.0,III
eq74,3.5,19.182,99.61,7.95,0.005241058773850692,3.0,III
eq74,3.5,19.158,99.649,10.93,0.00341307900336591,4.0,IV
eq74,3.5,19.153,99.591,11.54,0.003007153310165781,4.0,IV
eq74,3.5,19.211,99.518,11.88,0.003007153310165781,3.0,III
eq74,3.5,19.146,99.613,11.96,0.003007153310165781,4.0,IV
eq75,3.5,19.747,99.68,4.66,0.009846164581646442,4.0,IV
eq75,3.5,19.782,99.705,8.34,0.00580618386963199,2.0,II
eq75,3.5,19.718,99.714,8.65,0.004986794869634645,2.0,II
eq75,3.5,19.702,99.718,9.82,0.0043240056153704,4.0,IV
eq75,3.5,19.839,99.729,14.36,0.00263760938464292,2.0,II
eq75,3.5,19.857,99.819,22.95,0.0011627285254471515,4.0,IV
eq75,3.5,19.899,99.796,24.05,0.00107984976505322,4.0,IV
eq75,3.5,19.902,99.819,25.97,0.0009385564096693738,4.0,IV
eq75,3.5,19.891,99.831,26.19,0.0009385564096693738,3.0,III
eq75,3.5,19.912,99.827,27.34,0.000878087789347639,4.0,IV
eq75,3.5,20.252,99.54,57.38,0.00022473016516964597,4.0,IV
